,Date,NO2,NOX as NO2,PM10,PM2.5,Station ID,Day,Year,Week of Year,Month,Hour,Lufttryck reducerat havsytans nivå,Lufttemperatur,Nederbördsmängd,Relativ Luftfuktighet
23268,2016-09-01 01:00:00,6.2,8.1,16.4,5.9,18644,Thursday,2016,35,9,1,1013.0,16.6,0.0,80
23269,2016-09-01 02:00:00,6.9,9.0,15.3,6.6,18644,Thursday,2016,35,9,2,1012.5,15.9,0.0,82
23270,2016-09-01 03:00:00,8.3,10.7,14.1,6.5,18644,Thursday,2016,35,9,3,1012.2,15.9,0.0,81
23271,2016-09-01 04:00:00,11.5,15.8,16.9,7.7,18644,Thursday,2016,35,9,4,1012.1,15.0,0.0,84
23272,2016-09-01 05:00:00,14.2,21.2,18.5,8.0,18644,Thursday,2016,35,9,5,1012.0,15.2,0.0,82
23273,2016-09-01 06:00:00,33.5,64.8,21.8,8.2,18644,Thursday,2016,35,9,6,1012.1,16.2,0.0,78
23274,2016-09-01 07:00:00,43.2,87.7,22.9,9.6,18644,Thursday,2016,35,9,7,1011.7,17.5,0.0,74
23275,2016-09-01 08:00:00,48.2,106.2,24.0,8.8,18644,Thursday,2016,35,9,8,1011.8,18.6,0.0,68
23276,2016-09-01 09:00:00,48.3,119.0,23.2,10.4,18644,Thursday,2016,35,9,9,1011.7,18.9,0.0,67
23277,2016-09-01 10:00:00,41.1,85.1,24.2,7.8,18644,Thursday,2016,35,9,10,1011.1,19.0,0.0,66
23278,2016-09-01 11:00:00,33.0,66.5,24.9,6.1,18644,Thursday,2016,35,9,11,1010.8,19.9,0.0,64
23279,2016-09-01 12:00:00,32.4,61.7,25.2,6.4,18644,Thursday,2016,35,9,12,1010.5,19.2,0.0,63
23280,2016-09-01 13:00:00,29.5,56.5,25.6,6.8,18644,Thursday,2016,35,9,13,1010.3,19.9,0.0,59
23281,2016-09-01 14:00:00,41.3,85.6,25.9,7.8,18644,Thursday,2016,35,9,14,1010.2,19.6,0.0,56
23282,2016-09-01 15:00:00,37.2,84.7,17.6,7.9,18644,Thursday,2016,35,9,15,1010.2,19.6,0.0,56
23283,2016-09-01 16:00:00,36.8,89.2,16.6,6.4,18644,Thursday,2016,35,9,16,1010.2,19.0,0.0,60
23284,2016-09-01 17:00:00,37.9,86.3,20.4,6.4,18644,Thursday,2016,35,9,17,1010.2,18.3,0.0,64
23285,2016-09-01 18:00:00,43.5,88.0,21.3,6.6,18644,Thursday,2016,35,9,18,1010.2,17.2,0.0,68
23286,2016-09-01 19:00:00,48.0,94.1,23.8,6.2,18644,Thursday,2016,35,9,19,1010.3,16.9,0.0,66
23287,2016-09-01 20:00:00,38.5,68.3,19.0,6.5,18644,Thursday,2016,35,9,20,1010.2,15.9,0.0,73
23288,2016-09-01 21:00:00,35.2,53.5,18.9,5.3,18644,Thursday,2016,35,9,21,1010.0,15.5,0.0,73
23289,2016-09-01 22:00:00,16.7,26.6,14.1,6.2,18644,Thursday,2016,35,9,22,1009.9,14.9,0.0,74
23290,2016-09-01 23:00:00,10.2,17.0,12.2,3.8,18644,Thursday,2016,35,9,23,1009.7,14.4,0.0,76
23291,2016-09-02 00:00:00,7.8,13.3,11.1,3.0,18644,Friday,2016,35,9,0,1009.4,13.8,0.0,81
23292,2016-09-02 01:00:00,5.3,9.2,12.0,3.3,18644,Friday,2016,35,9,1,1009.3,13.4,0.0,85
23293,2016-09-02 02:00:00,5.2,8.5,11.9,4.0,18644,Friday,2016,35,9,2,1009.3,13.1,0.0,87
23294,2016-09-02 03:00:00,6.1,11.3,11.7,4.6,18644,Friday,2016,35,9,3,1009.3,13.1,0.0,88
23295,2016-09-02 04:00:00,7.1,13.3,12.7,4.4,18644,Friday,2016,35,9,4,1009.2,13.4,0.0,88
23296,2016-09-02 05:00:00,16.4,34.9,16.4,5.4,18644,Friday,2016,35,9,5,1009.3,13.8,0.0,86
23297,2016-09-02 06:00:00,34.5,89.4,19.3,7.5,18644,Friday,2016,35,9,6,1009.4,14.4,0.0,82
23298,2016-09-02 07:00:00,33.5,90.3,17.4,6.9,18644,Friday,2016,35,9,7,1009.6,15.0,0.0,79
23299,2016-09-02 08:00:00,34.5,100.4,18.5,5.5,18644,Friday,2016,35,9,8,1009.7,16.5,0.0,70
23300,2016-09-02 09:00:00,24.6,64.8,19.4,6.3,18644,Friday,2016,35,9,9,1009.8,17.6,0.0,61
23301,2016-09-02 10:00:00,26.3,67.2,16.2,6.3,18644,Friday,2016,35,9,10,1009.9,18.2,0.0,56
23302,2016-09-02 11:00:00,28.2,67.2,16.6,2.5,18644,Friday,2016,35,9,11,1010.2,20.1,0.0,46
23303,2016-09-02 12:00:00,43.6,117.7,18.3,6.0,18644,Friday,2016,35,9,12,1010.1,20.7,0.0,45
23304,2016-09-02 13:00:00,39.1,93.4,16.1,6.6,18644,Friday,2016,35,9,13,1010.0,21.0,0.0,44
23305,2016-09-02 14:00:00,37.4,93.1,15.3,5.2,18644,Friday,2016,35,9,14,1010.3,20.1,0.0,44
23306,2016-09-02 15:00:00,33.4,79.6,13.3,5.3,18644,Friday,2016,35,9,15,1010.4,19.5,0.0,48
23307,2016-09-02 16:00:00,36.5,90.4,17.7,4.2,18644,Friday,2016,35,9,16,1010.5,18.5,0.0,51
23308,2016-09-02 17:00:00,41.5,97.7,14.7,5.3,18644,Friday,2016,35,9,17,1010.7,17.7,0.0,55
23309,2016-09-02 18:00:00,29.3,55.5,19.0,4.6,18644,Friday,2016,35,9,18,1010.9,16.8,0.0,62
23310,2016-09-02 19:00:00,30.9,55.2,19.8,6.3,18644,Friday,2016,35,9,19,1011.2,15.9,0.0,67
23311,2016-09-02 20:00:00,34.0,58.4,17.0,6.6,18644,Friday,2016,35,9,20,1011.3,15.4,0.0,70
23312,2016-09-02 21:00:00,25.1,35.5,13.4,6.5,18644,Friday,2016,35,9,21,1011.1,15.4,0.0,71
23313,2016-09-02 22:00:00,17.9,25.5,14.0,6.1,18644,Friday,2016,35,9,22,1010.8,15.2,0.0,73
23314,2016-09-02 23:00:00,17.0,20.9,13.8,4.8,18644,Friday,2016,35,9,23,1010.6,15.1,0.0,74
23315,2016-09-03 00:00:00,13.5,17.4,11.1,5.2,18644,Saturday,2016,35,9,0,1010.0,15.1,0.0,76
23316,2016-09-03 01:00:00,10.9,14.4,11.7,3.7,18644,Saturday,2016,35,9,1,1009.7,14.7,0.2,80
23317,2016-09-03 02:00:00,9.6,12.8,11.8,4.0,18644,Saturday,2016,35,9,2,1009.3,13.8,0.0,91
23318,2016-09-03 03:00:00,9.6,14.0,15.3,5.6,18644,Saturday,2016,35,9,3,1009.0,13.9,0.0,92
23319,2016-09-03 04:00:00,12.5,18.2,13.9,5.4,18644,Saturday,2016,35,9,4,1008.4,13.7,0.0,96
23320,2016-09-03 05:00:00,10.0,14.4,11.9,6.0,18644,Saturday,2016,35,9,5,1008.0,13.9,0.0,95
23321,2016-09-03 06:00:00,18.4,29.1,12.5,5.3,18644,Saturday,2016,35,9,6,1007.6,14.6,0.0,92
23322,2016-09-03 07:00:00,14.5,24.9,12.9,5.8,18644,Saturday,2016,35,9,7,1007.2,15.6,0.0,88
23323,2016-09-03 08:00:00,19.5,36.0,13.1,6.6,18644,Saturday,2016,35,9,8,1007.0,16.4,0.0,87
23324,2016-09-03 09:00:00,17.7,34.5,13.2,6.7,18644,Saturday,2016,35,9,9,1006.6,17.0,0.0,83
23325,2016-09-03 10:00:00,20.1,39.1,13.6,4.9,18644,Saturday,2016,35,9,10,1006.5,17.1,0.0,81
23326,2016-09-03 11:00:00,22.6,43.5,13.2,5.9,18644,Saturday,2016,35,9,11,1006.0,17.5,0.0,76
23327,2016-09-03 12:00:00,22.3,43.1,13.1,1.5,18644,Saturday,2016,35,9,12,1005.5,17.2,0.0,77
23328,2016-09-03 13:00:00,21.5,42.8,16.4,3.4,18644,Saturday,2016,35,9,13,1005.0,16.9,0.0,80
23329,2016-09-03 14:00:00,27.3,56.1,18.6,4.8,18644,Saturday,2016,35,9,14,1004.7,17.7,0.0,76
23330,2016-09-03 15:00:00,21.0,42.1,13.8,4.8,18644,Saturday,2016,35,9,15,1004.9,14.2,5.3,94
23331,2016-09-03 16:00:00,37.0,73.3,14.6,6.7,18644,Saturday,2016,35,9,16,1004.8,15.5,0.2,92
23332,2016-09-03 17:00:00,24.7,43.0,9.4,5.9,18644,Saturday,2016,35,9,17,1004.4,15.7,0.1,87
23333,2016-09-03 18:00:00,23.0,41.4,9.7,2.7,18644,Saturday,2016,35,9,18,1004.4,15.2,0.0,91
23334,2016-09-03 19:00:00,20.3,32.2,11.2,5.8,18644,Saturday,2016,35,9,19,1004.6,14.8,0.0,90
23335,2016-09-03 20:00:00,19.2,28.0,9.8,4.2,18644,Saturday,2016,35,9,20,1004.5,14.6,0.0,84
23336,2016-09-03 21:00:00,17.0,31.1,7.0,1.3,18644,Saturday,2016,35,9,21,1004.4,14.2,0.0,82
23337,2016-09-03 22:00:00,12.5,22.4,7.5,1.6,18644,Saturday,2016,35,9,22,1004.3,13.8,0.0,83
23338,2016-09-03 23:00:00,10.6,18.6,7.9,2.3,18644,Saturday,2016,35,9,23,1004.6,13.4,0.0,85
23339,2016-09-04 00:00:00,12.1,21.0,9.5,3.1,18644,Sunday,2016,35,9,0,1004.7,13.1,0.0,87
23340,2016-09-04 01:00:00,7.4,14.1,8.5,2.5,18644,Sunday,2016,35,9,1,1004.8,12.7,0.0,90
23341,2016-09-04 02:00:00,5.0,8.7,7.7,3.3,18644,Sunday,2016,35,9,2,1004.7,12.3,0.0,92
23342,2016-09-04 03:00:00,3.8,7.1,8.1,3.6,18644,Sunday,2016,35,9,3,1004.7,11.9,0.0,93
23343,2016-09-04 04:00:00,4.9,9.2,7.4,2.9,18644,Sunday,2016,35,9,4,1004.8,11.4,0.0,89
23344,2016-09-04 05:00:00,5.3,9.7,6.5,1.4,18644,Sunday,2016,35,9,5,1004.9,11.6,0.0,82
23345,2016-09-04 06:00:00,7.9,14.7,6.6,1.8,18644,Sunday,2016,35,9,6,1005.2,13.1,0.0,72
23346,2016-09-04 07:00:00,11.0,23.5,5.0,1.7,18644,Sunday,2016,35,9,7,1005.3,13.8,0.0,67
23347,2016-09-04 08:00:00,11.4,24.9,6.7,2.2,18644,Sunday,2016,35,9,8,1005.1,15.1,0.0,62
23348,2016-09-04 09:00:00,16.3,36.8,8.6,2.1,18644,Sunday,2016,35,9,9,1004.9,15.8,0.0,60
23349,2016-09-04 10:00:00,15.6,35.7,9.0,2.9,18644,Sunday,2016,35,9,10,1005.2,16.5,0.0,58
23350,2016-09-04 11:00:00,15.0,34.6,7.5,3.5,18644,Sunday,2016,35,9,11,1005.3,17.3,0.0,56
23351,2016-09-04 12:00:00,16.9,37.0,10.4,3.7,18644,Sunday,2016,35,9,12,1005.6,17.3,0.0,57
23352,2016-09-04 13:00:00,18.1,40.7,17.5,2.3,18644,Sunday,2016,35,9,13,1006.3,16.0,0.0,67
23353,2016-09-04 14:00:00,19.7,44.5,33.8,6.1,18644,Sunday,2016,35,9,14,1006.8,15.3,0.0,71
23354,2016-09-04 15:00:00,25.9,63.1,12.9,4.3,18644,Sunday,2016,35,9,15,1007.5,14.5,0.0,78
23355,2016-09-04 16:00:00,19.7,47.9,10.5,3.3,18644,Sunday,2016,35,9,16,1008.0,14.2,0.1,81
23356,2016-09-04 17:00:00,26.4,61.7,11.9,4.2,18644,Sunday,2016,35,9,17,1008.5,13.6,0.1,89
23357,2016-09-04 18:00:00,35.8,92.9,14.9,5.6,18644,Sunday,2016,35,9,18,1008.7,13.3,0.0,91
23358,2016-09-04 19:00:00,28.4,67.0,11.7,4.2,18644,Sunday,2016,35,9,19,1008.9,13.4,0.0,87
23359,2016-09-04 20:00:00,31.8,72.1,10.4,1.8,18644,Sunday,2016,35,9,20,1009.4,13.0,0.0,90
23360,2016-09-04 21:00:00,22.9,47.3,10.1,1.7,18644,Sunday,2016,35,9,21,1009.5,13.2,0.0,90
23361,2016-09-04 22:00:00,14.8,34.0,6.7,1.0,18644,Sunday,2016,35,9,22,1009.7,13.5,0.0,86
23362,2016-09-04 23:00:00,9.2,20.0,5.3,-0.1,18644,Sunday,2016,35,9,23,1009.9,13.3,0.0,84
23363,2016-09-05 00:00:00,8.4,16.9,6.6,0.7,18644,Monday,2016,36,9,0,1010.2,12.7,0.0,85
23364,2016-09-05 01:00:00,6.3,13.9,6.5,0.4,18644,Monday,2016,36,9,1,1010.7,12.5,0.0,83
23365,2016-09-05 02:00:00,7.6,13.0,7.4,1.6,18644,Monday,2016,36,9,2,1011.2,12.0,0.0,83
23366,2016-09-05 03:00:00,6.0,13.1,5.0,0.4,18644,Monday,2016,36,9,3,1011.7,11.7,0.0,83
23367,2016-09-05 04:00:00,7.6,15.4,6.4,-0.9,18644,Monday,2016,36,9,4,1012.6,11.7,0.0,83
23368,2016-09-05 05:00:00,17.6,44.0,12.0,1.7,18644,Monday,2016,36,9,5,1013.4,11.0,0.0,87
23369,2016-09-05 06:00:00,39.6,136.7,16.1,3.3,18644,Monday,2016,36,9,6,1014.2,11.4,0.0,86
23370,2016-09-05 07:00:00,44.2,159.3,15.5,3.0,18644,Monday,2016,36,9,7,1014.8,12.0,0.0,85
23371,2016-09-05 08:00:00,35.6,128.3,15.6,3.4,18644,Monday,2016,36,9,8,1015.6,13.0,0.0,82
23372,2016-09-05 09:00:00,34.1,121.2,20.5,4.4,18644,Monday,2016,36,9,9,1016.3,13.8,0.0,79
23373,2016-09-05 10:00:00,31.0,108.6,19.0,4.4,18644,Monday,2016,36,9,10,1016.7,15.4,0.0,73
23374,2016-09-05 11:00:00,27.1,89.7,15.7,4.1,18644,Monday,2016,36,9,11,1017.1,16.9,0.0,68
23375,2016-09-05 12:00:00,35.3,117.8,20.9,4.6,18644,Monday,2016,36,9,12,1017.4,17.8,0.0,62
23376,2016-09-05 13:00:00,34.8,106.3,23.0,4.4,18644,Monday,2016,36,9,13,1018.1,17.0,0.0,64
23377,2016-09-05 14:00:00,35.7,99.3,17.9,6.0,18644,Monday,2016,36,9,14,1018.8,16.7,0.0,65
23378,2016-09-05 15:00:00,33.5,88.8,18.3,3.6,18644,Monday,2016,36,9,15,1019.2,16.0,0.0,66
23379,2016-09-05 16:00:00,30.2,82.0,13.9,3.4,18644,Monday,2016,36,9,16,1019.5,14.8,0.0,72
23380,2016-09-05 17:00:00,33.2,87.2,16.4,4.7,18644,Monday,2016,36,9,17,1020.2,14.3,0.0,74
23381,2016-09-05 18:00:00,25.2,61.7,14.0,4.4,18644,Monday,2016,36,9,18,1020.8,13.6,0.0,78
23382,2016-09-05 19:00:00,32.2,74.6,14.0,5.4,18644,Monday,2016,36,9,19,1021.2,12.8,0.0,82
23383,2016-09-05 20:00:00,22.3,40.8,16.5,3.3,18644,Monday,2016,36,9,20,1021.7,12.1,0.0,86
23384,2016-09-05 21:00:00,17.8,27.5,14.0,2.9,18644,Monday,2016,36,9,21,1021.8,12.0,0.0,87
23385,2016-09-05 22:00:00,30.0,41.8,14.2,3.7,18644,Monday,2016,36,9,22,1022.0,11.8,0.0,87
23386,2016-09-05 23:00:00,35.6,50.7,12.6,4.7,18644,Monday,2016,36,9,23,1022.3,11.9,0.0,88
23387,2016-09-06 00:00:00,30.9,41.7,12.3,3.6,18644,Tuesday,2016,36,9,0,1022.4,11.4,0.0,91
23388,2016-09-06 01:00:00,23.2,33.2,11.2,3.3,18644,Tuesday,2016,36,9,1,1022.5,11.0,0.0,95
23389,2016-09-06 02:00:00,13.5,17.1,9.1,4.4,18644,Tuesday,2016,36,9,2,1022.7,11.2,0.0,97
23390,2016-09-06 03:00:00,10.1,15.1,9.5,4.1,18644,Tuesday,2016,36,9,3,1022.8,11.6,0.0,99
23391,2016-09-06 04:00:00,7.2,12.1,11.2,3.1,18644,Tuesday,2016,36,9,4,1022.8,11.2,0.0,98
23392,2016-09-06 05:00:00,17.2,33.5,13.4,3.6,18644,Tuesday,2016,36,9,5,1022.7,11.6,0.0,94
23393,2016-09-06 06:00:00,31.1,67.6,12.6,6.1,18644,Tuesday,2016,36,9,6,1022.6,13.5,0.0,78
23394,2016-09-06 07:00:00,33.0,76.9,10.3,4.8,18644,Tuesday,2016,36,9,7,1022.5,15.2,0.0,68
23395,2016-09-06 08:00:00,36.6,97.4,11.6,2.7,18644,Tuesday,2016,36,9,8,1022.4,16.0,0.0,63
23396,2016-09-06 09:00:00,41.7,117.0,19.1,4.7,18644,Tuesday,2016,36,9,9,1022.1,17.4,0.0,60
23397,2016-09-06 10:00:00,40.2,107.9,26.0,4.3,18644,Tuesday,2016,36,9,10,1021.7,18.7,0.0,52
23398,2016-09-06 11:00:00,36.3,84.2,18.3,3.5,18644,Tuesday,2016,36,9,11,1021.0,19.8,0.0,49
23399,2016-09-06 12:00:00,35.9,77.3,18.6,5.2,18644,Tuesday,2016,36,9,12,1020.6,19.9,0.0,49
23400,2016-09-06 13:00:00,30.8,61.1,18.0,5.7,18644,Tuesday,2016,36,9,13,1020.1,21.2,0.0,46
23401,2016-09-06 14:00:00,31.5,62.2,16.6,5.1,18644,Tuesday,2016,36,9,14,1019.7,21.0,0.0,45
23402,2016-09-06 15:00:00,34.9,72.2,21.5,5.8,18644,Tuesday,2016,36,9,15,1019.1,21.4,0.0,36
23403,2016-09-06 16:00:00,44.7,98.4,12.6,2.1,18644,Tuesday,2016,36,9,16,1018.5,20.8,0.0,46
23404,2016-09-06 17:00:00,38.9,82.6,18.5,6.0,18644,Tuesday,2016,36,9,17,1017.4,20.2,0.0,49
23405,2016-09-06 18:00:00,34.1,61.4,20.2,7.8,18644,Tuesday,2016,36,9,18,1017.7,19.4,0.0,56
23406,2016-09-06 19:00:00,30.6,48.9,23.3,7.9,18644,Tuesday,2016,36,9,19,1017.3,19.2,0.0,58
23407,2016-09-06 20:00:00,24.4,37.3,18.4,7.2,18644,Tuesday,2016,36,9,20,1016.9,18.9,0.0,57
23408,2016-09-06 21:00:00,16.6,24.8,14.1,3.8,18644,Tuesday,2016,36,9,21,1016.7,18.4,0.0,57
23409,2016-09-06 22:00:00,10.3,15.0,12.7,3.0,18644,Tuesday,2016,36,9,22,1016.0,17.8,0.0,61
23410,2016-09-06 23:00:00,10.7,16.1,11.0,2.2,18644,Tuesday,2016,36,9,23,1015.6,17.2,0.0,64
23411,2016-09-07 00:00:00,6.3,9.4,12.0,5.8,18644,Wednesday,2016,36,9,0,1015.0,17.2,0.0,67
23412,2016-09-07 01:00:00,4.5,6.5,11.6,5.0,18644,Wednesday,2016,36,9,1,1014.7,17.1,0.0,74
23413,2016-09-07 02:00:00,4.4,6.3,11.6,7.1,18644,Wednesday,2016,36,9,2,1014.1,17.1,0.0,77
23414,2016-09-07 03:00:00,4.8,7.2,11.0,7.3,18644,Wednesday,2016,36,9,3,1014.4,17.4,0.0,81
23415,2016-09-07 04:00:00,6.8,11.6,12.6,7.3,18644,Wednesday,2016,36,9,4,1014.2,17.8,0.0,82
23416,2016-09-07 05:00:00,17.3,34.4,15.6,7.4,18644,Wednesday,2016,36,9,5,1013.8,18.1,0.0,85
23417,2016-09-07 06:00:00,37.4,94.9,17.0,7.5,18644,Wednesday,2016,36,9,6,1014.2,19.0,0.0,81
23418,2016-09-07 07:00:00,30.8,88.4,16.0,6.3,18644,Wednesday,2016,36,9,7,1014.4,19.7,0.0,76
23419,2016-09-07 08:00:00,25.8,75.1,10.5,4.2,18644,Wednesday,2016,36,9,8,1014.2,20.5,0.0,70
23420,2016-09-07 09:00:00,31.2,125.8,11.1,3.9,18644,Wednesday,2016,36,9,9,1013.9,21.0,0.0,66
23421,2016-09-07 10:00:00,25.8,68.3,14.0,2.3,18644,Wednesday,2016,36,9,10,1013.7,21.8,0.0,61
23422,2016-09-07 11:00:00,29.0,72.7,15.5,1.9,18644,Wednesday,2016,36,9,11,1013.4,23.1,0.0,52
23423,2016-09-07 12:00:00,29.2,68.8,15.8,3.6,18644,Wednesday,2016,36,9,12,1013.2,23.8,0.0,49
23424,2016-09-07 13:00:00,30.0,67.5,15.7,1.3,18644,Wednesday,2016,36,9,13,1013.1,23.1,0.0,53
23425,2016-09-07 14:00:00,29.8,67.6,16.6,3.8,18644,Wednesday,2016,36,9,14,1012.8,23.0,0.0,51
23426,2016-09-07 15:00:00,33.1,82.9,12.4,2.7,18644,Wednesday,2016,36,9,15,1012.9,22.9,0.0,51
23427,2016-09-08 13:00:00,40.0,112.8,23.1,4.0,18644,Thursday,2016,36,9,13,1016.5,19.5,0.0,41
23428,2016-09-08 14:00:00,27.2,52.8,10.3,3.7,18644,Thursday,2016,36,9,14,1016.2,19.1,0.0,46
23429,2016-09-08 15:00:00,31.2,62.4,16.0,7.4,18644,Thursday,2016,36,9,15,1016.1,18.0,0.0,57
23430,2016-09-08 16:00:00,39.1,79.6,20.9,4.9,18644,Thursday,2016,36,9,16,1015.9,17.8,0.0,59
23431,2016-09-08 17:00:00,49.6,124.6,18.1,6.4,18644,Thursday,2016,36,9,17,1015.9,16.2,0.0,70
23432,2016-09-08 18:00:00,48.6,109.1,17.0,6.1,18644,Thursday,2016,36,9,18,1016.0,15.8,0.0,68
23433,2016-09-08 19:00:00,45.6,86.1,25.4,6.2,18644,Thursday,2016,36,9,19,1016.3,14.8,0.0,69
23434,2016-09-08 20:00:00,35.0,62.7,32.0,13.2,18644,Thursday,2016,36,9,20,1016.4,14.7,0.0,69
23435,2016-09-08 21:00:00,30.2,52.9,17.6,5.6,18644,Thursday,2016,36,9,21,1016.7,14.5,0.0,72
23436,2016-09-08 22:00:00,28.6,49.3,17.9,5.8,18644,Thursday,2016,36,9,22,1016.5,14.4,0.0,74
23437,2016-09-08 23:00:00,14.8,26.0,14.1,4.5,18644,Thursday,2016,36,9,23,1016.4,14.5,0.0,71
23438,2016-09-09 00:00:00,14.2,22.6,12.8,2.9,18644,Friday,2016,36,9,0,1016.1,14.5,0.0,69
23439,2016-09-09 01:00:00,10.9,17.2,8.8,3.5,18644,Friday,2016,36,9,1,1015.9,14.4,0.0,74
23440,2016-09-09 02:00:00,15.2,22.8,11.8,2.7,18644,Friday,2016,36,9,2,1016.0,14.3,0.0,80
23441,2016-09-09 03:00:00,18.4,29.9,13.4,5.1,18644,Friday,2016,36,9,3,1015.9,14.5,0.0,85
23442,2016-09-09 04:00:00,18.5,30.7,15.7,7.1,18644,Friday,2016,36,9,4,1015.7,14.5,0.0,87
23443,2016-09-09 05:00:00,31.4,66.3,24.5,8.1,18644,Friday,2016,36,9,5,1015.5,14.8,0.0,88
23444,2016-09-09 06:00:00,49.3,131.5,22.1,7.8,18644,Friday,2016,36,9,6,1015.4,15.7,0.0,87
23445,2016-09-09 07:00:00,60.8,187.2,21.8,9.1,18644,Friday,2016,36,9,7,1015.7,16.1,0.0,90
23446,2016-09-09 08:00:00,51.9,147.2,28.0,10.0,18644,Friday,2016,36,9,8,1015.7,17.1,0.0,87
23447,2016-09-09 09:00:00,35.5,80.2,29.4,8.7,18644,Friday,2016,36,9,9,1015.8,18.1,0.0,82
23448,2016-09-09 10:00:00,36.2,90.3,32.4,9.5,18644,Friday,2016,36,9,10,1015.6,19.4,0.0,78
23449,2016-09-09 11:00:00,30.4,74.2,27.6,8.0,18644,Friday,2016,36,9,11,1015.6,19.7,0.0,74
23450,2016-09-09 12:00:00,29.1,67.1,21.4,7.3,18644,Friday,2016,36,9,12,1015.5,19.1,0.0,77
23451,2016-09-09 13:00:00,35.4,84.6,25.1,8.2,18644,Friday,2016,36,9,13,1015.2,19.7,0.0,74
23452,2016-09-09 14:00:00,36.8,92.8,20.9,7.6,18644,Friday,2016,36,9,14,1014.9,19.0,0.0,76
23453,2016-09-09 15:00:00,58.8,165.7,16.6,8.0,18644,Friday,2016,36,9,15,1014.7,18.0,0.0,81
23454,2016-09-09 16:00:00,55.8,144.9,17.6,9.1,18644,Friday,2016,36,9,16,1014.5,17.8,0.0,83
23455,2016-09-09 17:00:00,33.6,70.8,20.4,7.8,18644,Friday,2016,36,9,17,1014.7,17.2,0.0,86
23456,2016-09-09 18:00:00,32.3,60.2,23.0,9.2,18644,Friday,2016,36,9,18,1014.4,16.3,0.0,89
23457,2016-09-09 19:00:00,30.8,54.4,20.4,9.2,18644,Friday,2016,36,9,19,1014.6,16.2,0.0,90
23458,2016-09-09 20:00:00,25.0,43.2,16.2,10.5,18644,Friday,2016,36,9,20,1014.8,15.7,0.0,93
23459,2016-09-09 21:00:00,15.4,23.7,16.2,8.4,18644,Friday,2016,36,9,21,1015.0,15.9,0.0,96
23460,2016-09-09 22:00:00,14.5,21.2,17.6,11.9,18644,Friday,2016,36,9,22,1015.2,16.1,0.0,97
23461,2016-09-09 23:00:00,12.7,17.6,19.3,12.6,18644,Friday,2016,36,9,23,1014.9,16.2,0.0,97
23462,2016-09-10 00:00:00,12.5,16.6,19.5,11.5,18644,Saturday,2016,36,9,0,1015.0,15.9,0.0,96
23463,2016-09-10 01:00:00,13.4,18.0,19.1,12.6,18644,Saturday,2016,36,9,1,1015.0,15.5,0.0,98
23464,2016-09-10 02:00:00,10.8,12.9,17.9,12.2,18644,Saturday,2016,36,9,2,1015.2,15.0,0.0,98
23465,2016-09-10 03:00:00,9.0,12.0,19.4,14.7,18644,Saturday,2016,36,9,3,1015.0,14.7,0.0,99
23466,2016-09-10 04:00:00,7.7,10.0,16.2,8.1,18644,Saturday,2016,36,9,4,1015.0,14.1,0.0,96
23467,2016-09-10 05:00:00,9.7,13.8,13.2,7.5,18644,Saturday,2016,36,9,5,1015.3,14.1,0.0,93
23468,2016-09-10 06:00:00,19.3,35.2,15.1,7.2,18644,Saturday,2016,36,9,6,1015.4,14.8,0.0,88
23469,2016-09-10 07:00:00,20.7,42.6,15.3,7.6,18644,Saturday,2016,36,9,7,1015.5,16.1,0.0,83
23470,2016-09-10 08:00:00,19.7,40.4,16.2,8.1,18644,Saturday,2016,36,9,8,1015.8,18.4,0.0,71
23471,2016-09-10 09:00:00,21.5,45.6,19.5,7.9,18644,Saturday,2016,36,9,9,1015.9,19.2,0.0,65
23472,2016-09-10 10:00:00,29.4,65.1,16.0,4.3,18644,Saturday,2016,36,9,10,1015.6,20.3,0.0,58
23473,2016-09-10 11:00:00,28.9,59.4,16.0,6.0,18644,Saturday,2016,36,9,11,1015.4,21.6,0.0,55
23474,2016-09-10 12:00:00,31.0,59.7,20.2,6.4,18644,Saturday,2016,36,9,12,1015.1,23.5,0.0,51
23475,2016-09-10 13:00:00,40.6,78.7,21.0,7.0,18644,Saturday,2016,36,9,13,1014.8,22.9,0.0,52
23476,2016-09-10 14:00:00,39.6,80.7,11.8,4.9,18644,Saturday,2016,36,9,14,1014.6,22.7,0.0,54
23477,2016-09-10 15:00:00,47.3,93.4,15.3,7.3,18644,Saturday,2016,36,9,15,1014.5,22.8,0.0,52
23478,2016-09-10 16:00:00,51.8,122.5,17.4,5.9,18644,Saturday,2016,36,9,16,1014.5,22.3,0.0,52
23479,2016-09-10 17:00:00,51.3,101.4,18.6,5.1,18644,Saturday,2016,36,9,17,1014.9,21.1,0.0,57
23480,2016-09-10 18:00:00,44.8,71.7,21.4,6.1,18644,Saturday,2016,36,9,18,1015.3,19.1,0.0,70
23481,2016-09-10 19:00:00,26.3,34.7,21.3,8.6,18644,Saturday,2016,36,9,19,1015.7,18.2,0.0,73
23482,2016-09-10 20:00:00,32.1,40.5,16.2,7.3,18644,Saturday,2016,36,9,20,1015.9,17.6,0.0,75
23483,2016-09-10 21:00:00,38.3,48.0,15.8,6.6,18644,Saturday,2016,36,9,21,1015.7,16.7,0.0,80
23484,2016-09-10 22:00:00,33.3,41.1,20.7,8.1,18644,Saturday,2016,36,9,22,1015.6,16.3,0.0,81
